112.498,0, 0
111.91,0, 0
109.234,0, 0
104.686,0, 0
98.5474,0, 0
91.2113,0, 0
83.6936,0, 0
77.9444,0, 0
76.8062,0, 0
83.2046,0, 0
98.6537,0, 0
138.817,0, 0
185.555,0, 0
230.334,0, 0
267.005,0, 0
292.268,0, 0
304.634,0, 0
301.882,0, 0
281.275,0, 0
242.02,0, 0
188.813,0, 0
130.698,0, 0
76.4119,0, 0
29.8545,0, 0
-8.69788,0, 0
-39.8454,0, 0
-62.9317,0, 0
-76.1732,0, 0
-79.0887,0, 0
-74.9429,0, 0
-69.3483,0, 0
-66.5361,0, 0
-67.5552,0, 0
-71.7112,0, 0
-78.1564,0, 0
-85.9845,0, 0
-95.1416,0, 0
-105.719,0, 0
-116.876,0, 0
-126.823,0, 0
-134.147,0, 0
-138.093,0, 0
-138.47,0, 0
-135.618,0, 0
-130.349,0, 0
-123.248,0, 0
-114.419,0, 0
-104.174,0, 0
-92.8373,0, 0
-80.3359,0, 0
-66.1409,0, 0
-50.1823,0, 0
-33.3225,0, 0
-17.4159,0, 0
-4.53113,0, 0
3.78561,0, 0
7.1917,0, 0
6.11812,0, 0
1.00952,0, 0
-8.01676,0, 0
-20.6542,0, 0
-36.0274,0, 0
-52.6039,0, 0
-68.537,0, 0
-82.2654,0, 0
-93.0977,0, 0
-101.159,0, 0
-106.893,0, 0
-110.706,0, 0
-112.892,0, 0
-113.676,0, 0
-113.316,0, 0
-112.215,0, 0
-110.836,0, 0
-109.488,0, 0
-108.248,0, 0
-107.054,0, 0
-105.815,0, 0
-104.458,0, 0
-102.962,0, 0
-101.357,0, 0
-99.7016,0, 0
-98.0619,0, 0
-96.4898,0, 0
-95.0126,0, 0
-93.6239,0, 0
-92.3229,0, 0
-91.1462,0, 0
-90.1299,0, 0
-89.2372,0, 0
-88.3226,0, 0
-87.1581,0, 0
-85.4976,0, 0
-83.103,0, 0
-79.7681,0, 0
-75.4114,0, 0
-70.1194,0, 0
-64.1601,0, 0
-57.8941,0, 0
-51.7292,0, 0
-46.0021,0, 0
