261.229,0,0
252.85,0,0
239.557,0,0
220.16,0,0
194.136,0,0
161.967,0,0
125.248,0,0
86.1036,0,0
46.3848,0,0
7.02655,0,0
-31.5317,0,0
-68.6413,0,0
-103.101,0,0
-133.545,0,0
-159.06,0,0
-179.889,0,0
-197.306,0,0
-212.628,0,0
-226.381,0,0
-238.133,0,0
-247.138,0,0
-252.814,0,0
-255.188,0,0
-254.671,0,0
-251.552,0,0
-245.371,0,0
-234.926,0,0
-218.707,0,0
-195.57,0,0
-165.321,0,0
-128.79,0,0
-87.803,0,0
-44.3315,0,0
-0.175585,0,0
43.3795,0,0
85.0563,0,0
123.717,0,0
158.187,0,0
187.543,0,0
211.112,0,0
229.089,0,0
242.256,0,0
251.845,0,0
258.984,0,0
264.56,0,0
268.897,0,0
271.962,0,0
273.833,0,0
275.098,0,0
276.664,0,0
279.307,0,0
283.125,0,0
287.19,0,0
289.779,0,0
288.992,0,0
283.474,0,0
272.655,0,0
256.551,0,0
235.238,0,0
208.571,0,0
176.495,0,0
139.65,0,0
99.6739,0,0
58.8371,0,0
19.2639,0,0
-17.8004,0,0
-52.2134,0,0
-84.363,0,0
-114.418,0,0
-141.905,0,0
-166.083,0,0
-186.43,0,0
-202.982,0,0
-216.255,0,0
-227.007,0,0
-235.481,0,0
-241.209,0,0
-243.106,0,0
-240.152,0,0
-231.546,0,0
-222.852,0,0
-210.559,0,0
-194.442,0,0
-174.389,0,0
-150.258,0,0
-121.867,0,0
-89.0973,0,0
-52.1988,0,0
-11.8518,0,0
30.6141,0,0
73.6906,0,0
116.045,0,0
157.003,0,0
196.255,0,0
233.694,0,0
268.815,0,0
300.559,0,0
327.284,0,0
347.74,0,0
361.454,0,0
368.74,0,0
369.846,0,0
364.457,0,0
351.316,0,0
329.13,0,0
297.562,0,0
257.954,0,0
212.708,0,0
164.338,0,0
114.618,0,0
64.6224,0,0
15.3489,0,0
-31.6758,0,0
-74.5679,0,0
-111.772,0,0
-142.729,0,0
-167.93,0,0
-188.414,0,0
-204.993,0,0
-218.026,0,0
-227.643,0,0
-234.176,0,0
-238.234,0,0
-240.602,0,0
-241.95,0,0
-242.664,0,0
-242.845,0,0
-242.478,0,0
-241.481,0,0
-239.709,0,0
-236.901,0,0
-232.743,0,0
-226.769,0,0
-218.317,0,0
-206.471,0,0
-190.211,0,0
-168.621,0,0
-141.265,0,0
-108.462,0,0
-71.3196,0,0
-31.2417,0,0
10.5407,0,0
53.2408,0,0
96.4708,0,0
139.959,0,0
182.987,0,0
224.246,0,0
262.249,0,0
296.081,0,0
325.601,0,0
351.171,0,0
372.808,0,0
389.234,0,0
397.67,0,0
395.189,0,0
380.245,0,0
353.296,0,0
316.287,0,0
271.572,0,0
220.849,0,0
165.226,0,0
106.208,0,0
46.6149,0,0
-10.0373,0,0
-60.6158,0,0
-103.365,0,0
-138.186,0,0
-166.188,0,0
-188.491,0,0
-205.727,0,0
-218.194,0,0
-226.426,0,0
-231.317,0,0
-234.058,0,0
-235.755,0,0
-237.084,0,0
-238.164,0,0
-238.913,0,0
-239.225,0,0
-239.037,0,0
-238.263,0,0
-236.764,0,0
-234.225,0,0
-230.132,0,0
-223.742,0,0
-214.229,0,0
-200.951,0,0
-184.052,0,0
-164.783,0,0
-145.439,0,0
-128.528,0,0
-116.012,0,0
-108.825,0,0
-107.188,0,0
-111.055,0,0
-120.381,0,0
-134.644,0,0
-152.451,0,0
-171.352,0,0
-188.594,0,0
-202.006,0,0
-210.711,0,0
-214.938,0,0
-215.591,0,0
-213.631,0,0
-209.896,0,0
-204.957,0,0
-199.363,0,0
-193.684,0,0
-188.506,0,0
-184.269,0,0
-181.286,0,0
-179.674,0,0
-179.44,0,0
-180.541,0,0
-183.039,0,0
-186.959,0,0
-192.057,0,0
-197.725,0,0
-203.118,0,0
-207.278,0,0
-209.177,0,0
-207.668,0,0
-201.45,0,0
-189.078,0,0
-169.356,0,0
-141.93,0,0
-107.637,0,0
-68.0564,0,0
-24.8582,0,0
26.8214,0,0
77.4059,0,0
126.559,0,0
173.23,0,0
215.708,0,0
252.275,0,0
282.356,0,0
306.458,0,0
325.737,0,0
340.851,0,0
351.268,0,0
355.289,0,0
351.272,0,0
338.694,0,0
318.321,0,0
291.486,0,0
259.162,0,0
221.516,0,0
178.305,0,0
129.971,0,0
110.509,0,0
86.6464,0,0
59.8802,0,0
31.8172,0,0
3.36522,0,0
-25.2837,0,0
-54.1414,0,0
-82.6503,0,0
-109.795,0,0
-134.461,0,0
-149.481,0,0
-161.078,0,0
-170.523,0,0
-178.493,0,0
-184.956,0,0
-189.526,0,0
-192.06,0,0
-192.884,0,0
-192.884,0,0
-193.042,0,0
-193.996,0,0
-195.596,0,0
-197.201,0,0
-197.767,0,0
-196.235,0,0
-191.509,0,0
-182.571,0,0
-168.41,0,0
-148.288,0,0
-121.863,0,0
-89.4461,0,0
-51.6764,0,0
-9.50758,0,0
36.1241,0,0
84.1246,0,0
132.991,0,0
180.834,0,0
225.873,0,0
267.028,0,0
304.17,0,0
337.806,0,0
368.444,0,0
395.872,0,0
418.972,0,0
436.64,0,0
448.582,0,0
455.469,0,0
458.202,0,0
456.999,0,0
450.631,0,0
331.341,0,0
308.81,0,0
277.182,0,0
238.103,0,0
194.055,0,0
147.05,0,0
98.2146,0,0
48.0626,0,0
-2.37048,0,0
-51.1611,0,0
-95.9372,0,0
-135.018,0,0
-167.874,0,0
-195.321,0,0
-218.675,0,0
-238.927,0,0
-256.214,0,0
-270.28,0,0
-280.932,0,0
-288.465,0,0
-293.644,0,0
-297.439,0,0
-300.386,0,0
-302.391,0,0
-302.902,0,0
-301.275,0,0
-296.885,0,0
-289.273,0,0
-278.073,0,0
-263.027,0,0
-243.755,0,0
-219.862,0,0
-190.997,0,0
-157.063,0,0
-118.304,0,0
-75.4559,0,0
-29.8934,0,0
16.6621,0,0
62.644,0,0
107.025,0,0
149.363,0,0
189.635,0,0
227.728,0,0
262.917,0,0
293.993,0,0
320.135,0,0
341.535,0,0
359.27,0,0
374.656,0,0
388.225,0,0
399.247,0,0
406.102,0,0
407.425,0,0
402.779,0,0
392.549,0,0
377.159,0,0
356.284,0,0
328.801,0,0
293.614,0,0
250.824,0,0
230.659,0,0
203.546,0,0
170.952,0,0
134.235,0,0
94.3112,0,0
52.2389,0,0
9.63091,0,0
-31.3293,0,0
-68.5547,0,0
-100.731,0,0
-124.305,0,0
-144.782,0,0
-163.05,0,0
-179.106,0,0
-192.38,0,0
-202.273,0,0
-208.818,0,0
-212.835,0,0
-215.475,0,0
-217.199,0,0
-216.808,0,0
-214.396,0,0
-209.14,0,0
-200.365,0,0
-187.684,0,0
-171.009,0,0
-150.567,0,0
-126.757,0,0
-100.129,0,0
-71.2121,0,0
-40.527,0,0
-8.64475,0,0
23.561,0,0
54.6707,0,0
83.0626,0,0
107.244,0,0
126.169,0,0
139.092,0,0
145.439,0,0
144.501,0,0
135.546,0,0
118.024,0,0
92.4816,0,0
60.5313,0,0
24.7279,0,0
-12.2571,0,0
-48.0452,0,0
-81.1033,0,0
-110.539,0,0
-135.955,0,0
-156.976,0,0
-173.436,0,0
-185.41,0,0
-193.387,0,0
-198.097,0,0
-200.359,0,0
-200.809,0,0
-199.592,0,0
-196.221,0,0
-189.704,0,0
-177.053,0,0
-158.487,0,0
-133.68,0,0
-103.001,0,0
-67.4637,0,0
-28.2607,0,0
13.3708,0,0
56.3003,0,0
99.4575,0,0
141.794,0,0
182.063,0,0
218.899,0,0
251.18,0,0
278.501,0,0
301.271,0,0
320.506,0,0
337.276,0,0
351.994,0,0
364.299,0,0
373.456,0,0
383.734,0,0
386.894,0,0
383.876,0,0
375.32,0,0
360.768,0,0
338.719,0,0
307.891,0,0
268.441,0,0
222.277,0,0
172.245,0,0
120.845,0,0
69.4158,0,0
18.4296,0,0
-31.457,0,0
-78.7218,0,0
-121.286,0,0
-157.535,0,0
-187.167,0,0
-211.232,0,0
-231.253,0,0
-248.258,0,0
-262.423,0,0
-273.466,0,0
-281.313,0,0
-286.442,0,0
-289.834,0,0
-292.422,0,0
-294.713,0,0
-296.644,0,0
-297.954,0,0
-298.434,0,0
-298.153,0,0
-297.381,0,0
-296.414,0,0
-295.227,0,0
-293.457,0,0
-290.514,0,0
-285.871,0,0
