725.38,0, 0
641.857,0, 0
540.76,0, 0
425.683,0, 0
303.097,0, 0
181.623,0, 0
69.6615,0, 0
-27.2989,0, 0
-107.351,0, 0
-170.708,0, 0
-217.991,0, 0
-249.101,0, 0
-263.47,0, 0
-261.047,0, 0
-242.966,0, 0
-211.185,0, 0
-167.674,0, 0
-113.73,0, 0
-50.2617,0, 0
21.7009,0, 0
100.414,0, 0
183.248,0, 0
267.313,0, 0
350.417,0, 0
431.169,0, 0
508.259,0, 0
579.578,0, 0
641.673,0, 0
689.603,0, 0
718,0, 0
723.575,0, 0
706.692,0, 0
671.34,0, 0
623.758,0, 0
570.836,0, 0
517.803,0, 0
467.415,0, 0
420.614,0, 0
377.179,0, 0
335.248,0, 0
292.114,0, 0
245.284,0, 0
193.192,0, 0
135.25,0, 0
72.6003,0, 0
8.26716,0, 0
-52.8307,0, 0
-104.724,0, 0
-141.824,0, 0
-162.093,0, 0
-168.367,0, 0
-166.974,0, 0
-164.266,0, 0
-164.059,0, 0
-167.042,0, 0
-172.41,0, 0
-179.223,0, 0
-186.471,0, 0
-191.954,0, 0
-192.934,0, 0
-188.025,0, 0
-179.003,0, 0
-170.077,0, 0
-165.566,0, 0
-167.404,0, 0
-174.87,0, 0
-186.326,0, 0
-201.178,0, 0
-219.397,0, 0
-239.809,0, 0
-259.392,0, 0
-274.772,0, 0
-284.067,0, 0
-287.922,0, 0
-288.588,0, 0
-288.216,0, 0
-287.498,0, 0
-286.18,0, 0
-283.94,0, 0
-280.574,0, 0
-275.457,0, 0
-267.784,0, 0
-257.163,0, 0
-244.379,0, 0
-231.326,0, 0
-220.223,0, 0
-212.276,0, 0
-206.965,0, 0
-202.603,0, 0
-197.637,0, 0
-191.262,0, 0
-182.902,0, 0
-171.712,0, 0
-156.645,0, 0
-137.466,0, 0
-115.754,0, 0
-95.1016,0, 0
-79.7508,0, 0
-72.5808,0, 0
-74.0987,0, 0
-83.1653,0, 0
-97.8668,0, 0
-115.858,0, 0
-134.164,0, 0
-149.361,0, 0
-158.501,0, 0
-160.507,0, 0
-156.886,0, 0
-150.81,0, 0
-145.265,0, 0
-141.757,0, 0
-140.574,0, 0
-141.599,0, 0
-144.474,0, 0
-147.886,0, 0
-149.233,0, 0
-145.423,0, 0
-134.65,0, 0
-117.689,0, 0
-97.3688,0, 0
-76.7353,0, 0
-57.2433,0, 0
-38.6763,0, 0
-20.0975,0, 0
-0.83938,0, 0
19.5487,0, 0
41.5065,0, 0
65.4346,0, 0
90.365,0, 0
113.421,0, 0
130.454,0, 0
137.928,0, 0
134.423,0, 0
121.089,0, 0
100.725,0, 0
76.7921,0, 0
53.1479,0, 0
34.1444,0, 0
23.905,0, 0
24.4496,0, 0
34.5162,0, 0
49.8008,0, 0
65.0379,0, 0
