-152.78799999999998,-86.7723,-709.6,-119.102,-216.58900000000003,-222.687,-138.215,496.153,132.536,-177.989,110.85,198.69299999999998,-270.822,115.01299999999999,-281.809,-169.53099999999998,-11.9687,79.9483,-35.3717,-165.507,-90.3799,13.6358,104.01,34.6751,-268.553,-1.6307,327.79400000000004,140.516,334.778,277.205,145.188,-189.44,281.33799999999997,114.905,219.49,-178.59099999999998,-231.44400000000002,-215.157,-242.56,-237.29,-392.509,-39.8696,-116.04700000000001,-101.315,339.48199999999997,-191.66400000000002,497.966,-484.746,234.641,57.6579,156.495,309.025,217.615,167.753,243.31,284.194,324.847,-255.291,-128.683,-370.63800000000003
-99.4392,-94.5612,-599.134,-144.132,-209.28099999999998,-232.368,-133.599,461.55699999999996,71.4198,-166.106,131.594,197.199,-275.132,107.046,-250.08700000000002,-152.39600000000002,-3.86875,106.35,-84.2248,-112.69200000000001,-63.1592,-10.9511,137.90200000000002,24.7377,-262.226,2.48801,311.944,140.42700000000002,374.662,284.89,97.1812,-214.615,273.539,106.802,167.045,-185.081,-221.388,-197.74,-231.44799999999998,-264.892,-400.902,-30.8501,-127.094,-121.14399999999999,358.11400000000003,-190.06799999999998,504.341,-515.457,236.47099999999998,76.7509,156.516,311.272,223.332,119.184,240.581,222.125,336.89099999999996,-275.844,-193.97099999999998,-377.655
-42.7963,-100.851,-481.49,-165.85299999999998,-193.17700000000002,-239.63400000000001,-127.624,417.906,13.9413,-142.881,158.71,186.38299999999998,-279.725,91.7312,-216.206,-129.92,4.38891,129.959,-127.354,-62.9226,-39.8459,-36.0691,170.50900000000001,14.8303,-251.579,6.26049,287.428,133.686,403.71,282.83799999999997,46.1645,-236.885,260.476,84.7909,108.527,-188.18099999999998,-202.458,-173.675,-211.497,-283.738,-402.92,-21.2894,-135.524,-130.263,362.722,-184.821,493.69,-532.6569999999999,242.497,102.086,152.539,304.677,219.95,66.3143,232.201,152.373,347.895,-298.719,-251.294,-373.30400000000003
15.3552,-105.42200000000001,-359.67,-183.59099999999998,-168.419,-245.27700000000002,-120.186,366.059,-36.2836,-109.098,190.637,167.734,-284.512,72.7618,-179.533,-102.02799999999999,9.61951,151.075,-165.041,-19.2444,-20.0194,-59.8604,201.92700000000002,5.69163,-235.275,8.73369,254.30599999999998,121.315,419.417,269.916,-5.58942,-256.002,242.767,51.581,46.7644,-189.11700000000002,-173.025,-143.391,-184.49200000000002,-295.08799999999997,-399.472,-11.5057,-142.109,-132.112,353.38699999999994,-174.00599999999997,467.652,-541.585,250.96099999999998,135.671,142.975,287.437,208.93,10.9135,217.668,78.8613,356.82800000000003,-325.269,-299.262,-356.73
72.6652,-108.318,-237.173,-197.25599999999997,-135.77100000000002,-249.59099999999998,-111.12,307.4,-77.366,-67.3319,225.12599999999998,142.814,-289.155,54.2066,-142.66299999999998,-69.3195,9.301810000000001,169.889,-197.641,17.652,-1.8417599999999998,-80.7695,232.245,-2.36923,-211.77599999999998,8.96905,212.855,104.68,420.204,245.50799999999998,-56.2447,-272.23400000000004,221.415,10.7407,-15.1225,-188.94,-132.002,-107.24799999999999,-152.329,-300.2,-390.371,-1.9275,-147.569,-129.783,332.041,-155.898,427.892,-547.436,262.634,177.301,127.28299999999999,258.52299999999997,192.35299999999998,-45.2036,196.709,4.5593699999999995,361.931,-352.866,-338.36400000000003,-327.069
126.59700000000001,-109.83200000000001,-118.09700000000001,-207.28099999999998,-96.5555,-252.65200000000002,-100.22399999999999,243.33700000000002,-109.494,-21.0822,260.322,113.287,-293.24,38.5124,-111.32799999999999,-33.2404,2.38346,186.612,-225.387,48.3504,16.5745,-97.9387,261.184,-9.42014,-117.662,6.40016,163.838,84.885,405.76199999999994,210.00099999999998,-104.455,-283.95099999999996,197.34900000000002,-34.7886,-74.0785,-188.305,-79.0301,-65.9804,-117.125,-300.243,-374.843,6.96935,-152.221,-125.605,300.39099999999996,-129.8,375.36400000000003,-553.679,281.18,223.868,104.87200000000001,218.113,171.63299999999998,-99.9884,169.399,-68.9772,360.991,-377.119,-370.64099999999996,-283.745
175.50599999999997,-110.295,-7.13402,-214.435,-52.2515,-254.429,-87.3439,174.833,-134.251,26.2879,295.387,80.706,-296.498,26.8732,-87.1671,4.26875,-10.6951,201.52700000000002,-248.457,73.6613,35.8857,-111.307,287.759,-15.7399,-18.2911,1.21104,108.645,63.0891,376.32599999999996,164.94400000000002,-149.299,-290.065,171.15400000000002,-83.2079,-127.333,-187.446,-14.7597,-21.0271,-80.8687,-296.70099999999996,-351.847,14.665999999999999,-155.922,-121.039,259.002,-104.316,313.17,-561.946,309.149,270.33299999999997,74.4754,167.33,146.971,-150.776,136.224,-140.715,351.866,-395.16,-398.404,-227.13299999999998
218.607,-109.74600000000001,91.9621,-219.15599999999998,-4.26618,-254.748,-72.5756,101.939,-153.531,72.2241,330.371,46.4981,-298.992,20.238,-65.8276,41.2479,-28.5011,214.764,-266.937,93.53399999999999,55.6108,-121.411,310.404,-21.5221,82.2458,-5.7641,49.1898,40.3404,332.639,112.73700000000001,-190.043,-290.563,142.833,-133.091,-173.12400000000002,-186.24400000000003,58.5029,25.4395,-44.8464,-291.173,-320.44599999999997,20.7936,-157.79399999999998,-117.211,207.977,-72.7193,246.924,-571.814,344.347,312.21299999999997,34.6195,107.66,118.35700000000001,-194.91400000000002,97.9536,-208.949,333.24,-412.332,-422.944,-158.43200000000002
255.99599999999998,-107.564,177.043,-221.192,45.7872,-253.195,-56.2025,24.6901,-168.71200000000002,114.90899999999999,365.629,12.0185,-301.056,20.0712,-41.341,76.2073,-49.2533,226.225,-281.122,107.24799999999999,75.1972,-128.725,327.444,-26.649,179.475,-13.3268,-12.3131,17.9591,276.32599999999996,55.9689,-226.081,-288.828,112.26100000000001,-182.3,-210.851,-184.332,136.606,71.1669,-9.22134,-285.039,-281.139,25.3063,-156.571,-115.16,147.69,-35.6836,205.905,-582.495,380.57199999999995,348.01,-14.6461,40.5736,86.67299999999999,-230.912,55.8588,-270.567,304.834,-423.55800000000005,-443.39599999999996,-79.8968
288.043,-102.57,248.101,-219.40400000000002,95.9843,-249.12400000000002,-38.69,-56.1009,-180.68,153.002,400.892,-21.451,-303.051,26.8376,-11.4344,108.195,-70.9944,235.551,-291.488,114.288,95.1643,-132.96200000000002,337.625,-30.7028,269.378,-20.362000000000002,-73.6547,-2.90468,210.675,-2.98961,-256.91900000000004,-287.437,79.4322,-227.55200000000002,-241.11700000000002,-181.235,214.602,114.285,26.4266,-278.849,-235.593,28.4941,-150.944,-115.90899999999999,79.8249,6.934539999999999,169.912,-592.4,411.17199999999997,378.535,-70.7747,-32.3412,54.2322,-259.177,11.5338,-322.161,267.393,-428.917,-457.355,5.49587
314.79,-93.5236,306.113,-212.227,144.183,-241.632,-17.2393,-132.409,-191.545,185.442,434.911,-52.7469,-305.072,38.9182,21.741,136.532,-91.816,242.13099999999997,-298.698,115.64299999999999,116.74700000000001,-133.097,340.475,-33.255,349.403,-26.3082,-132.922,-21.2485,140.225,-62.0506,-282.28700000000003,-289.472,44.8023,-265.08799999999997,-264.959,-176.209,287.88599999999997,153.555,62.1238,-272.163,-185.21599999999998,30.7197,-139.697,-119.681,7.77497,55.3239,139.264,-598.789,433.889,404.61300000000006,-129.108,-109.04700000000001,23.8808,-281.22,-33.3302,-361.37300000000005,222.479,-426.908,-462.72900000000004,94.19
335.592,-79.59,352.351,-198.18099999999998,187.982,-229.72799999999998,3.8910699999999996,-203.188,-200.671,211.628,466.093,-80.851,-306.874,51.9451,54.5568,160.299,-110.277,245.21200000000002,-303.522,113.765,140.672,-128.239,336.134,-34.2591,418.48800000000006,-31.5425,-188.72799999999998,-36.8042,69.931,-119.301,-301.829,-296.7,8.93454,-292.324,-283.5,-168.033,352.84,188.144,96.7398,-263.778,-130.129,32.2291,-121.661,-125.91799999999999,-63.9605,108.67299999999999,112.74700000000001,-597.552,451.344,425.723,-184.294,-186.982,-1.95848,-298.737,-59.6441,-388.195,171.957,-415.30699999999996,-459.01800000000003,182.329
349.18300000000005,-60.5883,387.199,-176.636,224.74099999999999,-212.495,24.9684,-267.38,-208.613,231.50599999999997,493.67800000000005,-105.06,-307.996,60.4832,85.3142,178.25799999999998,-125.46600000000001,243.96200000000002,-306.721,111.72399999999999,165.745,-118.31700000000001,324.84,-34.2628,476.584,-36.9884,-240.201,-49.7856,3.6581699999999997,-173.185,-314.869,-309.324,-27.6629,-308.683,-297.808,-155.281,406.551,217.725,128.411,-252.363,-69.3035,33.2029,-95.9996,-133.488,-131.297,164.612,89.7361,-584.7819999999999,467.88699999999994,440.495,-231.55200000000002,-263.245,-22.4405,-312.786,-85.6065,-404.51,117.71600000000001,-392.661,-446.725,266.007
354.096,-37.1783,410.50300000000004,-147.925,251.842,-189.2,46.2074,-325.27,-215.73,245.52599999999998,517.841,-124.931,-308.087,59.7639,115.79299999999999,189.15,-137.145,237.61599999999999,-308.906,111.434,189.075,-104.196,306.47,-34.1332,523.679,-43.4962,-286.899,-60.9693,-56.1665,-222.446,-320.277,-325.428,-64.7277,-315.022,-309.048,-136.75799999999998,446.314,242.14,155.41,-236.824,-1.60365,33.8472,-62.5105,-140.886,-191.049,219.707,69.7036,-557.135,485.246,448.056,-267.777,-334.648,-38.2759,-323.473,-110.446,-412.647,61.6364,-358.223,-426.543,342.165
349.0,-10.7156,421.708,-113.31299999999999,267.33,-159.34,67.4844,-377.63199999999995,-221.845,254.364,538.685,-140.172,-307.10400000000004,47.7852,149.207,192.21,-145.563,225.54,-310.487,113.101,207.732,-87.2896,280.647,-34.3958,559.381,-51.2767,-328.63800000000003,-71.1448,-108.56700000000001,-266.258,-316.77299999999997,-342.129,-102.17200000000001,-312.33099999999996,-318.135,-111.77799999999999,469.395,261.413,177.1,-216.187,72.7638,34.2993,-21.7813,-146.21,-241.34400000000002,270.422,52.7246,-512.73,501.577,449.125,-291.505,-398.295,-51.1081,-330.03,-133.227,-413.79,5.84505,-312.039,-398.806,408.61800000000005
332.84,17.2434,420.464,-74.3346,270.35400000000004,-122.773,88.2529,-424.76199999999994,-226.66400000000002,258.677,554.942,-150.524,-305.35400000000004,24.8223,186.423,187.357,-151.333,207.554,-311.592,115.156,220.585,-68.8438,247.33700000000002,-34.8699,582.727,-60.2169,-365.221,-80.9536,-153.106,-303.851,-303.506,-355.769,-139.827,-300.937,-325.616,-80.1946,473.589,275.79900000000004,194.09400000000002,-189.28599999999997,150.99200000000002,34.7699,25.191999999999997,-147.84799999999998,-281.752,314.067,38.1978,-451.495,550.117,445.74300000000005,-302.45,-452.088,-62.5244,-331.968,-153.013,-407.60400000000004,-47.4476,-254.424,-363.472,464.204
305.116,45.4831,406.283,-32.0813,261.436,-80.0522,107.818,-465.718,-229.766,258.993,561.244,-155.476,-303.371,-7.0525199999999995,224.234,175.255,-155.05100000000002,183.982,-312.091,115.54700000000001,228.562,-49.2163,207.731,-34.7606,592.565,-70.1488,-395.99800000000005,-94.7616,-189.47099999999998,-334.26300000000003,-280.401,-363.154,-177.106,-280.472,-331.56699999999995,-42.1976,458.022,285.971,207.51,-154.678,228.24099999999999,35.4774,76.7513,-144.726,-313.409,348.75699999999995,25.7555,-375.62800000000004,579.4,438.875,-301.015,-494.707,-73.4106,-329.394,-168.96599999999998,-392.94300000000004,-96.3413,-186.644,-320.673,508.091
265.868,73.2034,378.73,13.142000000000001,242.166,-32.3144,125.476,-498.93300000000005,-230.88,255.59,550.578,-154.385,-301.643,-45.4246,259.106,156.895,-157.224,155.642,-311.564,112.85700000000001,233.638,-28.2093,164.269,-33.3058,588.015,-81.4291,-420.11199999999997,-106.93299999999999,-217.53099999999998,-356.19699999999995,-248.481,-361.649,-213.22,-250.549,-335.63300000000004,1.77253,423.894,292.82,218.206,-111.07600000000001,299.968,36.4784,131.05200000000002,-136.259,-337.923,372.866,16.0089,-288.663,586.3969999999999,427.103,-288.371,-525.236,-83.81299999999999,-322.121,-180.59799999999998,-369.336,-139.586,-111.37899999999999,-271.51,539.655
215.66,99.8642,337.277,61.1498,214.715,18.8409,140.838,-522.888,-229.453,248.44400000000002,517.125,-146.531,-300.35,-87.7809,288.20099999999996,133.279,-158.16899999999998,123.48200000000001,-309.288,106.633,237.15099999999998,-6.2941199999999995,120.061,-30.3684,568.5,-95.0477,-436.649,-117.03299999999999,-237.84,-368.44199999999995,-209.392,-349.99,-247.364,-211.37900000000002,-337.102,50.8051,374.134,297.361,226.38400000000001,-58.2738,363.82199999999995,37.6342,186.22799999999998,-121.84200000000001,-356.735,384.37800000000004,11.0171,-194.43099999999998,571.327,407.455,-266.531,-542.832,-93.3043,-309.158,-187.628,-337.63,-176.558,-32.838,-218.405,558.0740000000001
155.665,124.81,281.564,111.14399999999999,181.037,71.7102,153.868,-536.605,-224.95,237.19799999999998,460.80699999999996,-131.066,-299.31,-130.971,310.156,105.29799999999999,-158.18,88.4521,-304.426,96.6767,238.986,14.9195,77.5369,-26.4759,533.668,-112.319,-445.043,-124.67399999999999,-251.271,-370.158,-165.075,-327.113,-279.006,-164.24200000000002,-334.931,103.15299999999999,312.881,300.462,231.733,2.4849200000000002,419.619,38.766999999999996,240.41400000000002,-100.75,-370.809,381.29699999999997,14.3339,-96.73700000000001,535.817,377.727,-237.99099999999999,-546.364,-101.397,-289.051,-190.013,-299.51099999999997,-207.50599999999997,44.5849,-164.203,562.739
87.5402,146.748,211.25900000000001,161.10399999999998,142.609,124.62,164.72,-539.755,-216.479,221.517,386.82099999999997,-107.09100000000001,-298.395,-171.56,323.53,74.0041,-157.155,51.3651,-296.22,82.3838,238.203,33.1592,37.9661,-22.2851,483.315,-133.754,-445.029,-129.584,-258.751,-361.05699999999996,-117.419,-291.605,-307.746,-111.34899999999999,-327.647,156.049,244.671,302.805,233.91,68.4179,468.292,39.7575,291.368,-71.8855,-380.671,362.325,29.8817,1.0212299999999999,482.095,337.57099999999997,-205.308,-534.448,-107.816,-260.606,-187.77599999999998,-256.474,-232.96400000000003,117.07799999999999,-111.057,553.684
13.795,163.717,126.499,208.358,100.505,175.95,173.391,-532.547,-203.312,202.032,303.634,-74.0629,-297.986,-204.78599999999997,326.59,40.7946,-154.58,13.1603,-284.26099999999997,62.5256,234.422,46.7951,1.49019,-17.8182,417.45599999999996,-158.36,-436.705,-131.559,-260.824,-341.22,-68.5624,-243.907,-333.11400000000003,-55.5549,-313.563,206.361,173.774,304.681,232.611,135.697,510.269,40.5794,336.542,-33.9468,-386.597,327.686,60.2971,96.15100000000001,412.21,288.483,-170.813,-505.84,-112.204,-223.59099999999998,-181.109,-209.368,-253.517,182.44299999999998,-60.0931,531.572
-62.0724,174.047,28.6219,250.55700000000002,56.2657,224.13099999999997,179.69099999999997,-515.315,-184.641,180.02700000000002,217.15200000000002,-34.0045,-298.474,-224.23,317.93,7.4569600000000005,-149.474,-25.0698,-268.432,35.9473,228.382,55.5573,-31.8374,-12.4294,336.74699999999996,-183.59,-419.914,-130.42,-257.756,-311.002,-20.6129,-186.835,-354.17400000000004,-0.10538800000000001,-291.235,251.33700000000002,103.79700000000001,306.04400000000004,227.40400000000002,200.31400000000002,544.755,41.2446,373.195,13.8064,-389.25300000000004,279.274,104.772,186.355,328.05699999999996,232.736,-136.253,-460.413,-113.807,-178.984,-170.262,-158.88299999999998,-269.46,239.762,-11.5702,496.39
-135.72,177.217,-78.831,286.728,12.1498,267.695,183.079,-488.483,-160.156,157.119,128.971,8.4575,-300.209,-223.356,297.43,-24.1621,-140.779,-62.1278,-248.692,2.46555,221.218,60.6007,-61.7041,-5.36848,243.077,-206.44099999999997,-394.476,-126.031,-249.46599999999998,-271.264,24.2678,-124.86,-369.51199999999994,51.885,-259.985,289.064,37.7343,306.405,217.549,259.02099999999996,570.148,41.8225,398.815,70.9804,-389.791,220.606,159.844,269.536,231.396,172.455,-102.57600000000001,-399.74800000000005,-111.484,-128.29399999999998,-155.68200000000002,-105.949,-281.007,289.16700000000003,34.6656,447.606
-202.183,173.99099999999999,-189.174,317.112,-29.0554,305.189,182.726,-452.566,-129.774,133.125,37.3164,47.5504,-303.065,-197.979,266.53,-52.5191,-127.61200000000001,-97.2769,-224.792,-36.3624,213.50400000000002,63.4229,-87.3262,3.4705,140.11700000000002,-224.585,-360.483,-118.417,-235.667,-223.68200000000002,64.6844,-62.2756,-377.611,97.9694,-220.058,318.454,-21.8699,304.85,202.03799999999998,309.31,585.177,42.2594,411.905,136.122,-389.769,156.075,220.36700000000002,344.04699999999997,124.671,109.65899999999999,-70.2377,-327.171,-104.16,-72.8405,-137.90200000000002,-52.0033,-288.16700000000003,331.024,78.7445,384.783
-256.546,165.699,-293.05400000000003,341.99800000000005,-64.9331,335.449,177.86,-407.96,-94.0253,106.125,-55.6311,79.9609,-306.473,-148.914,227.72299999999998,-76.8521,-109.691,-130.46200000000002,-196.24099999999999,-77.2777,204.558,64.7246,-108.24799999999999,13.3561,32.9856,-237.16,-319.04,-107.89299999999999,-215.933,-170.755,99.9781,-2.1552599999999997,-377.414,136.602,-172.225,338.744,-72.7725,300.188,180.135,349.161,589.441,42.3302,413.145,207.138,-390.379,90.1746,281.491,409.025,11.7426,46.7816,-39.4333,-246.976,-91.3006,-13.4691,-117.59899999999999,1.52575,-290.791,365.754,120.24799999999999,308.432
-294.643,153.483,-380.35900000000004,360.49,-93.9925,357.64,168.207,-354.58,-53.8859,72.7502,-143.695,105.634,-309.558,-80.7737,184.09599999999998,-97.1538,-87.6274,-162.39700000000002,-162.452,-116.41799999999999,192.637,63.938,-124.521,22.9785,-72.8802,-244.342,-272.046,-95.0307,-189.778,-115.167,130.47799999999998,53.646,-368.44,166.93900000000002,-117.35700000000001,348.968,-113.29700000000001,291.17400000000004,151.783,376.51599999999996,583.474,41.7549,402.858,281.472,-391.827,46.7785,339.164,464.329,-101.79299999999999,-13.4476,-10.4087,-163.406,-72.9867,48.5645,-95.59299999999999,53.6816,-288.495,393.555,158.24,220.735
-314.035,137.795,-442.70599999999996,370.44300000000004,-116.164,371.404,154.111,-292.099,-11.2313,31.2369,-219.063,127.449,-311.665,0.612258,138.89,-113.949,-62.8777,-194.047,-123.31200000000001,-150.511,175.666,60.1777,-136.861,31.2703,-173.00099999999998,-246.38099999999997,-221.83599999999998,-80.5369,-156.778,-59.3992,156.85,103.604,-350.80800000000005,188.62400000000002,-56.5897,347.88300000000004,-142.97899999999998,276.814,117.59100000000001,389.506,568.136,40.2899,381.603,355.94199999999995,-392.82300000000004,6.5445,390.909,509.902,-209.555,-68.8346,16.6524,-79.8461,-49.828,111.37,-72.9357,104.273,-280.905,414.49,191.90200000000002,125.42299999999999
-314.39099999999996,118.745,-475.082,369.459,-132.424,376.723,136.31,-220.572,31.9346,-16.9338,-277.97900000000004,147.805,-312.589,90.728,94.7868,-127.928,-37.1204,-226.174,-79.5163,-177.864,152.59799999999998,53.0782,-146.012,37.8608,-264.728,-243.041,-170.487,-65.0163,-117.23,-5.2641,179.84599999999998,145.52200000000002,-324.9,201.946,8.147860000000001,334.449,-162.96,256.488,78.5419,386.615,544.295,37.7534,350.026,426.353,-390.88599999999997,-29.1384,441.07099999999997,545.587,-306.124,-118.389,41.2882,1.04325,-22.6886,172.217,-50.7449,153.03799999999998,-267.686,428.35699999999997,220.96400000000003,27.1633
-297.048,96.9395,-475.72900000000004,356.265,-143.67600000000002,373.82099999999997,115.62700000000001,-141.047,73.5945,-66.8481,-322.464,165.54,-312.745,187.082,53.6056,-139.636,-11.9648,-258.81,-32.5335,-198.387,123.645,43.1334,-152.439,43.0517,-346.945,-234.082,-119.384,-48.7842,-72.3879,46.0075,199.731,176.078,-291.106,208.21400000000003,73.6673,308.591,-175.636,229.90900000000002,35.6668,367.36300000000006,512.2180000000001,34.0218,308.911,487.538,-383.25300000000004,-59.3366,482.8,571.155,-388.397,-162.14600000000002,62.9215,77.111,7.192239999999999,228.007,-29.9984,198.824,-248.926,434.91,245.428,-69.0133
-264.3,73.9782,-445.32300000000004,331.478,-149.489,362.973,106.656,-55.6547,112.544,-114.42200000000001,-359.574,175.722,-313.98400000000004,285.76599999999996,16.5554,-149.274,11.3822,-291.33299999999997,15.9328,-212.37400000000002,90.1364,31.174,-156.019,47.1594,-419.17800000000005,-220.243,-69.1189,-31.8635,-24.3784,93.7212,216.578,191.551,-249.877,209.672,135.874,271.694,-183.687,197.025,-9.91801,332.853,471.54,29.0209,259.566,533.637,-367.99699999999996,-83.5945,509.267,586.576,-455.592,-200.709,80.9357,146.252,37.9266,275.777,-11.3266,239.452,-225.111,434.15,265.215,-157.806
-218.743,51.8681,-386.44,297.324,-148.32299999999998,344.381,96.406,32.7447,148.256,-157.407,-394.62800000000004,176.243,-313.985,376.57300000000004,-15.6524,-156.933,32.3887,-322.789,64.6452,-219.128,53.838,17.6648,-156.325,50.0941,-480.73400000000004,-203.713,-19.9149,-14.2082,24.6438,137.32399999999998,230.11900000000003,188.84900000000002,-202.104,208.852,190.435,226.60299999999998,-189.23,157.988,-56.7014,285.91200000000003,421.50300000000004,22.7592,204.083,559.819,-344.209,-101.958,515.057,592.326,-508.49,-234.48,95.1024,206.497,66.9161,313.448,16.6745,272.586,-196.942,426.27099999999996,279.77099999999996,-234.13
