-152.788,-86.7723,-709.6,-119.102,13.1603,-222.687,255.466,496.153,132.536,491.548,-20.2417,-31.8082,-31.5317,-313.338,-254.66,-169.531,-11.9687,79.9483,-35.3717,-165.507,-90.3799,13.6358,104.01,34.6751,-268.553,-1.6307,327.794,140.516,334.778,277.205,145.188,-189.44,281.338,114.905,219.49,-178.591,-231.444,-215.157,-242.56,-237.29,-392.509,-39.8696,-116.047,-101.315,339.482,-191.664,497.966,-484.746,234.641,57.6579,156.495,309.025,217.615,167.753,243.31,284.194,324.847,-255.291,-128.683,-370.638,0,0,162.589,159.463,43.4535,60.9992,-80.9897,-64.0129,11.0143,-63.4015,-65.6523,-29.9459,91.3105,6.215,-17.4872,60.7105,125.587,-53.9094,104.443,-12.6982,18.3607,-24.8052,168.601,-307.119,-34.5321,52.9902,156.993,64.0063,-91.8934,-448.822,-83.7096,314.751,99.7903,73.0334,-45.8505,-272.43,-203.497,-40.5542,-108.208,-451.028,-187.23,87.4885,220.096,-188.427,1.16664,-59.3215,203.815,-64.7244,-365.622,-109.355,-110.86,154.672,-91.4585,170.669,-102.68,15.9634,-137.779,-36.8328,-86.3335,11.0162
-99.4392,-94.5612,-599.134,-144.132,-25.0698,-232.368,231.233,461.557,71.4198,483.051,-62.06,-7.18849,-68.6413,-316.061,-273.767,-152.396,-3.86875,106.35,-84.2248,-112.692,-63.1592,-10.9511,137.902,24.7377,-262.226,2.48801,311.944,140.427,374.662,284.89,97.1812,-214.615,273.539,106.802,167.045,-185.081,-221.388,-197.74,-231.448,-264.892,-400.902,-30.8501,-127.094,-121.144,358.114,-190.068,504.341,-515.457,236.471,76.7509,156.516,311.272,223.332,119.184,240.581,222.125,336.891,-275.844,-193.971,-377.655,0,0,112.049,231.033,93.9324,-21.5915,-130.953,-113.746,-62.1016,-113.032,-87.8459,-63.2603,136.486,-43.8684,-32.5418,90.822,158.653,-127.418,95.0301,-11.9892,28.7336,-7.43409,176.683,-333.865,22.9327,13.1966,110.173,3.43929,-92.8853,-416.299,-94.8369,292.62,71.4095,45.4078,-48.4423,-253.161,-212.089,-60.1506,-71.2942,-433.23,-221.871,39.5307,149.897,-251,-6.68502,-89.1149,213.344,-63.8734,-391.466,-59.9721,-177.132,118.464,-93.4291,180.697,-100.452,48.9085,-131.807,-48.8548,-106.937,4.64962
-42.7963,-100.851,-481.49,-165.853,-62.1278,-239.634,203.334,417.906,13.9413,471.184,-98.8156,18.7114,-103.101,-314.739,-288.342,-129.92,4.38891,129.959,-127.354,-62.9226,-39.8459,-36.0691,170.509,14.8303,-251.579,6.26049,287.428,133.686,403.71,282.838,46.1645,-236.885,260.476,84.7909,108.527,-188.181,-202.458,-173.675,-211.497,-283.738,-402.92,-21.2894,-135.524,-130.263,362.722,-184.821,493.69,-532.657,242.497,102.086,152.539,304.677,219.95,66.3143,232.201,152.373,347.895,-298.719,-251.294,-373.304,0,0,55.5406,292.219,143.65,-94.8658,-175.301,-163.247,-131.204,-157.626,-105.249,-93.2398,174.242,-89.4483,-42.2299,119.362,189.007,-195.162,79.0003,-10.8397,39.6807,9.81005,178.573,-351.371,76.736,-25.8737,61.335,-55.5571,-94.1271,-374.083,-115.664,276.092,43.6011,19.1668,-55.3498,-233.359,-228.556,-78.6817,-40.0337,-416.952,-249.764,-12.2301,81.7787,-298.768,-15.9142,-114.55,215.246,-64.6889,-413.45,-9.9704,-240.239,71.8297,-105.109,185.462,-93.8126,77.7535,-124.843,-67.4084,-127.778,-1.62491
15.3552,-105.422,-359.67,-183.591,-97.2769,-245.277,172.144,366.059,-36.2836,455.469,-130.94,45.5051,-133.545,-308.756,-298.58,-102.028,9.61951,151.075,-165.041,-19.2444,-20.0194,-59.8604,201.927,5.69163,-235.275,8.73369,254.306,121.315,419.417,269.916,-5.58942,-256.002,242.767,51.581,46.7644,-189.117,-173.025,-143.391,-184.492,-295.088,-399.472,-11.5057,-142.109,-132.112,353.387,-174.006,467.652,-541.585,250.961,135.671,142.975,287.437,208.93,10.9135,217.668,78.8613,356.828,-325.269,-299.262,-356.73,0,0,-7.3057,344.118,189.738,-153.6,-212.938,-210.333,-190.86,-194.803,-120.667,-116.373,199.767,-128.946,-45.195,145.021,215.066,-248.765,58.2861,-9.26788,50.361,26.1937,173.133,-358.139,125.266,-64.1264,12.0569,-112.163,-96.784,-322.946,-143.537,266.455,19.0832,-3.69374,-67.6367,-215.941,-252.445,-95.8697,-14.931,-401.442,-269.661,-64.9278,18.4096,-330.156,-25.2973,-137.035,208.874,-65.149,-431.025,39.1767,-297.294,16.7843,-126.409,184.891,-83.8044,101.037,-116.031,-89.6714,-147.554,-7.83134
72.6652,-108.318,-237.173,-197.256,-130.462,-249.591,138.36,307.4,-77.366,435.363,-159.062,72.5082,-159.06,-297.98,-305.129,-69.3195,9.30181,169.889,-197.641,17.652,-1.84176,-80.7695,232.245,-2.36923,-211.776,8.96905,212.855,104.68,420.204,245.508,-56.2447,-272.234,221.415,10.7407,-15.1225,-188.94,-132.002,-107.248,-152.329,-300.2,-390.371,-1.9275,-147.569,-129.783,332.041,-155.898,427.892,-547.436,262.634,177.301,127.283,258.523,192.353,-45.2036,196.709,4.55937,361.931,-352.866,-338.364,-327.069,0,0,-76.3762,388.328,230.356,-194.046,-242.993,-252.079,-237.491,-223.175,-136.477,-129.596,209.237,-160.377,-41.7685,167.073,235.419,-282.407,35.7013,-0.382213,60.0131,41.511,159.508,-353.309,167.679,-101.493,-36.7304,-165.416,-101.61,-266.212,-177.242,262.938,-0.754127,-22.648,-85.3111,-205.075,-283.451,-110.28,4.8256,-385.685,-281.889,-115.682,-39.028,-343.996,-33.4837,-157.711,193.578,-64.0807,-442.29,86.7411,-349.947,-44.34,-155.182,178.978,-70.4357,117,-105.287,-112.08,-165.018,-14.027
126.597,-109.832,-118.097,-207.281,-162.397,-252.652,102.98,243.337,-109.494,410.612,-183.256,99.0138,-179.889,-282.471,-308.653,-33.2404,2.38346,186.612,-225.387,48.3504,16.5745,-97.9387,261.184,-9.42014,-117.662,6.40016,163.838,84.885,405.762,210.001,-104.455,-283.951,197.349,-34.7886,-74.0785,-188.305,-79.0301,-65.9804,-117.125,-300.243,-374.843,6.96935,-152.221,-125.605,300.391,-129.8,375.364,-553.679,281.18,223.868,104.872,218.113,171.633,-99.9884,169.399,-68.9772,360.991,-377.119,-370.641,-283.745,0,0,-149.648,425.812,264.409,-213.544,-264.214,-285.745,-269.609,-241.974,-153.417,-131.066,200.911,-181.758,-33.2746,185.1,248.68,-294.553,13.8944,7.39423,68.1328,55.6994,137.416,-336.989,204.017,-137.784,-84.3328,-214.156,-108.718,-207.865,-215.463,261.87,-15.7799,-38.5877,-106.034,-205.127,-323.43,-120.522,20.4797,-369.466,-288.347,-162.011,-90.2502,-339.317,-39.1927,-176.665,169.152,-61.7148,-444.146,131.948,-401.918,-109.092,-188.401,167.899,-53.4466,124.29,-93.1371,-131.177,-178.455,-20.3398
175.506,-110.295,-7.13402,-214.435,-194.047,-254.429,67.0482,174.833,-134.251,381.004,-203.053,124.278,-197.306,-262.159,-309.448,4.26875,-10.6951,201.527,-248.457,73.6613,35.8857,-111.307,287.759,-15.7399,-18.2911,1.21104,108.645,63.0891,376.326,164.944,-149.299,-290.065,171.154,-83.2079,-127.333,-187.446,-14.7597,-21.0271,-80.8687,-296.701,-351.847,14.666,-155.922,-121.039,259.002,-104.316,313.17,-561.946,309.149,270.333,74.4754,167.33,146.971,-150.776,136.224,-140.715,351.866,-395.16,-398.404,-227.133,0,0,-222.356,456.359,291.166,-210.35,-274.753,-309.718,-287.243,-251.049,-170.178,-120.676,175.826,-191.183,-20.9459,199.133,254.216,-286.889,-4.9211,14.0775,74.368,68.2459,107.254,-310.046,234.739,-172.576,-130.167,-257.212,-117.841,-150.523,-256.254,260.392,-27.5223,-52.4626,-126.046,-217.86,-370.642,-126.463,33.5716,-353.814,-291.381,-201.644,-134.201,-315.416,-41.5752,-202.721,122.918,-59.1091,-433.358,173.975,-454.267,-175.353,-223.06,152.157,-32.5147,122.58,-80.5142,-144.738,-186.238,-26.9364
218.607,-109.746,91.9621,-219.156,-226.174,-254.748,31.3657,101.939,-153.531,346.835,-217.605,147.873,-212.628,-236.704,-307.105,41.2479,-28.5011,214.764,-266.937,93.534,55.6108,-121.411,310.404,-21.5221,82.2458,-5.7641,49.1898,40.3404,332.639,112.737,-190.043,-290.563,142.833,-133.091,-173.124,-186.244,58.5029,25.4395,-44.8464,-291.173,-320.446,20.7936,-157.794,-117.211,207.977,-72.7193,246.924,-571.814,344.347,312.213,34.6195,107.66,118.357,-194.914,97.9536,-208.949,333.24,-412.332,-422.944,-158.432,0,0,-288.126,478.964,309.782,-184.473,-272.348,-324.031,-291.348,-250.187,-183.816,-99.9026,137.605,-187.84,-5.55912,209.313,251.846,-262.035,-19.6896,19.9162,78.5491,78.0685,70.2348,-273.586,259.836,-205.2,-173.542,-293.644,-128.396,-94.8565,-293.86,256.651,-37.7512,-64.6672,-141.491,-241.555,-421.856,-129.323,45.5329,-339.942,-292.865,-232.791,-169.464,-272.639,-40.2124,-225.14,67.8453,-57.2114,-407.439,211.592,-503.465,-241.568,-256.891,131.894,-10.4007,113.169,-68.0351,-152.044,-187.567,-33.8934
255.996,-107.564,177.043,-221.192,-258.81,-253.195,-3.72631,24.6901,-168.712,308.168,-226.397,169.812,-226.381,-205.69,-300.656,76.2073,-49.2533,226.225,-281.122,107.248,75.1972,-128.725,327.444,-26.649,179.475,-13.3268,-12.3131,17.9591,276.326,55.9689,-226.081,-288.828,112.261,-182.3,-210.851,-184.332,136.606,71.1669,-9.22134,-285.039,-281.139,25.3063,-156.571,-115.16,147.69,-35.6836,205.905,-582.495,380.572,348.01,-14.6461,40.5736,86.673,-230.912,55.8588,-270.567,304.834,-423.558,-443.396,-79.8968,0,0,-341.299,492.375,319.338,-138.574,-254.945,-329.677,-282.911,-239.335,-191.236,-71.4872,91.3261,-171.695,11.9895,215.657,242.036,-222.03,-29.7752,25.0703,80.6261,83.6563,28.2667,-228.47,278.357,-234.936,-214.02,-323.043,-139.842,-41.5691,-320.237,250.978,-47.7048,-74.8769,-150.694,-270.597,-469.403,-130.78,57.8254,-328.155,-293.026,-253.449,-194.911,-212.827,-35.1147,-243.357,7.98135,-56.3485,-365.711,243.729,-540.489,-306.27,-287.815,106.914,7.85294,98.1736,-56.0374,-153.724,-183.314,-41.102
288.043,-102.57,248.101,-219.404,-291.333,-249.124,-38.3792,-56.1009,-180.68,265.003,-229.689,190.618,-238.133,-168.922,-288.96,108.195,-70.9944,235.551,-291.488,114.288,95.1643,-132.962,337.625,-30.7028,269.378,-20.362,-73.6547,-2.90468,210.675,-2.98961,-256.919,-287.437,79.4322,-227.552,-241.117,-181.235,214.602,114.285,26.4266,-278.849,-235.593,28.4941,-150.944,-115.909,79.8249,6.93454,169.912,-592.4,411.172,378.535,-70.7747,-32.3412,54.2322,-259.177,11.5338,-322.161,267.393,-428.917,-457.355,5.49587,0,0,-379.035,495.101,318.681,-78.0722,-221.56,-327.349,-262.358,-218.264,-189.879,-38.6378,42.0454,-143.778,29.8489,217.516,225.282,-168.735,-35.3902,29.3591,80.8316,83.6586,-16.2787,-175.47,288.6,-261.128,-251.285,-345.412,-151.474,7.61934,-328.358,243.402,-57.2082,-82.2771,-154.226,-298.762,-507.037,-131.262,71.7007,-317.461,-291.716,-261.585,-211.705,-139.38,-26.7898,-257.083,-53.3958,-56.4023,-309.536,269.522,-556.797,-367.298,-312.947,77.0117,16.8117,79.7613,-44.7615,-150.79,-175.634,-48.3751
314.79,-93.5236,306.113,-212.227,-322.789,-241.632,-73.0247,-132.409,-191.545,216.974,-228.451,210.89,-247.138,-126.694,-271.289,136.532,-91.816,242.131,-298.698,115.643,116.747,-133.097,340.475,-33.255,349.403,-26.3082,-132.922,-21.2485,140.225,-62.0506,-282.287,-289.472,44.8023,-265.088,-264.959,-176.209,287.886,153.555,62.1238,-272.163,-185.216,30.7197,-139.697,-119.681,7.77497,55.3239,139.264,-598.789,433.889,404.613,-129.108,-109.047,23.8808,-281.22,-33.3302,-361.373,222.479,-426.908,-462.729,94.19,0,0,-401.371,485.702,306.557,-9.69648,-172.763,-316.574,-229.517,-187.081,-177.881,-4.72017,-6.23911,-105.546,45.2275,213.799,202.496,-105.35,-36.9813,32.2796,79.5359,77.4683,-61.2028,-115.909,288.678,-283.457,-285.427,-360.873,-162.522,50.3581,-317.443,233.846,-65.5993,-86.3363,-154.278,-321.642,-529.15,-130.155,88.2032,-306.535,-289.221,-255.233,-221.948,-56.8277,-16.0813,-265.837,-113.886,-57.793,-242.519,288.675,-549.835,-421.674,-328.771,42.813,15.5138,59.3905,-34.8959,-143.695,-167.201,-55.5727
335.592,-79.59,352.351,-198.181,-352.251,-229.728,-107.969,-203.188,-200.671,164.318,-223.489,230.586,-252.814,-79.9545,-247.636,160.299,-110.277,245.212,-303.522,113.765,140.672,-128.239,336.134,-34.2591,418.488,-31.5425,-188.728,-36.8042,69.931,-119.301,-301.829,-296.7,8.93454,-292.324,-283.5,-168.033,352.84,188.144,96.7398,-263.778,-130.129,32.2291,-121.661,-125.918,-63.9605,108.673,112.747,-597.552,451.344,425.723,-184.294,-186.982,-1.95848,-298.737,-59.6441,-388.195,171.957,-415.307,-459.018,182.329,0,0,-409.51,463.198,281.788,60.097,-110.479,-296.064,-184.105,-145.919,-154.315,27.4595,-50.9369,-59.0609,54.9921,203.085,174.584,-37.2751,-35.717,33.3122,77.0208,65.5584,-104.636,-52.0971,277.395,-301.697,-316.424,-369.373,-171.988,84.6241,-292.503,221.912,-72.4047,-87.6881,-152.899,-338.601,-534.388,-126.788,107.381,-294.675,-286.557,-233.713,-227.598,30.1544,-3.85579,-268.415,-172.154,-61.7403,-169.084,300.815,-524.85,-465.497,-332.413,5.05362,6.96836,37.8006,-27.2843,-132.176,-159.798,-62.5697
349.183,-60.5883,387.199,-176.636,-379.032,-212.495,-143.051,-267.38,-208.613,108.252,-214.609,248.88,-255.188,-30.134,-218.706,178.258,-125.466,243.962,-306.721,111.724,165.745,-118.317,324.84,-34.2628,476.584,-36.9884,-240.201,-49.7856,3.65817,-173.185,-314.869,-309.324,-27.6629,-308.683,-297.808,-155.281,406.551,217.725,128.411,-252.363,-69.3035,33.2029,-95.9996,-133.488,-131.297,164.612,89.7361,-584.782,467.887,440.495,-231.552,-263.245,-22.4405,-312.786,-85.6065,-404.51,117.716,-392.661,-446.725,266.007,0,0,-404.232,426.914,243.826,126.395,-37.5798,-264.791,-126.613,-95.5111,-119.231,55.9169,-90.4736,-7.09039,56.9783,184.173,143.145,28.9106,-32.9391,32.2124,73.3275,49.296,-145.332,12.8647,254.766,-315.431,-343.787,-370.383,-178.918,109.173,-258.948,207.549,-78.1088,-87.8522,-151.538,-349.82,-521.645,-121.689,128.253,-282.532,-283.135,-197.921,-228.468,117.47,9.11081,-263.001,-227.157,-69.5823,-93.6942,305.823,-488.982,-493.624,-322.719,-34.9625,-4.38038,15.1797,-22.9632,-115.578,-154.051,-69.2592
354.096,-37.1783,410.503,-147.925,-402.603,-189.2,-177.742,-325.27,-215.73,51.2427,-200.574,264.56,-254.671,21.2046,-185.421,189.15,-137.145,237.616,-308.906,111.434,189.075,-104.196,306.47,-34.1332,523.679,-43.4962,-286.899,-60.9693,-56.1665,-222.446,-320.277,-325.428,-64.7277,-315.022,-309.048,-136.758,446.314,242.14,155.41,-236.824,-1.60365,33.8472,-62.5105,-140.886,-191.049,219.707,69.7036,-557.135,485.246,448.056,-267.777,-334.648,-38.2759,-323.473,-110.446,-412.647,61.6364,-358.223,-426.543,342.165,0,0,-385.782,375.717,193.122,185.986,42.108,-223.04,-59.4104,-36.8768,-74.2399,79.5902,-123.657,46.4617,50.838,156.2,109.951,87.8468,-30.2311,29.1423,68.3087,30.3513,-182.236,76.1208,222.14,-323.742,-366.284,-362.991,-178.618,123.742,-219.829,191.011,-83.3904,-88.2066,-150.703,-354.653,-491.702,-116.41,149.204,-271.383,-277.122,-150.838,-222.99,201.661,22.1903,-247.282,-277.64,-81.8523,-19.1051,303.49,-446.901,-500.437,-300.566,-75.8153,-16.2789,-8.03057,-22.6185,-93.9819,-149.742,-75.5041
