0.0,0.0,209.613,-457.62199999999996,43.2944,214.76,-6.61808,58.714,-29.2601,97.9761,159.846,69.0506,-98.5576,148.192,24.619,104.089,-107.319,101.27799999999999,-103.96600000000001,-119.43799999999999,37.2058,-21.4622,-94.8701,195.891,-431.38800000000003,300.14599999999996,237.71599999999998,263.697,-30.9384,-440.204,-275.663,584.026,55.8342,205.898,54.6972,-210.08599999999998,-173.65200000000002,358.02099999999996,-160.876,-468.462,-68.9962,70.5228,342.625,381.13599999999997,-80.5062,0.943469,-159.868,-246.571,119.79899999999999,-214.528,201.78400000000002,-50.3707,-223.738,-204.956,-375.416,341.959,-153.168,-167.49400000000003,-95.7566,72.2305
0.0,0.0,248.53,-464.219,-9.90441,256.07,46.1488,97.4825,53.9909,142.659,172.11900000000003,85.7499,-121.07600000000001,169.201,38.5647,65.9654,-103.90799999999999,149.667,-81.6063,-83.9991,27.1399,-36.9121,-56.8165,150.325,-427.538,301.013,264.938,260.478,-31.5793,-476.273,-257.35200000000003,561.0459999999999,72.562,209.947,21.1188,-241.738,-168.81900000000002,301.36400000000003,-211.203,-499.51599999999996,-26.7317,98.3529,376.325,389.343,-52.7186,39.2815,-131.846,-227.31599999999997,60.2026,-243.87900000000002,207.25099999999998,8.451210000000001,-204.82299999999998,-163.47899999999998,-319.858,316.709,-160.941,-147.80100000000002,-79.2521,67.5539
0.0,0.0,275.403,-443.74199999999996,-55.1406,290.041,90.6799,126.311,127.708,173.553,169.87400000000002,97.7657,-135.586,202.955,48.9482,28.9254,-95.2646,188.817,-54.4415,-51.1172,17.5951,-50.4031,-20.9263,97.7695,-413.724,294.815,286.388,254.764,-35.5652,-504.139,-238.582,537.859,97.4238,211.796,-11.0108,-268.892,-168.641,246.882,-248.456,-519.27,2.96595,120.73200000000001,405.11,373.11300000000006,-26.7462,67.255,-95.6534,-204.57,0.490605,-264.14099999999996,201.5,59.5599,-185.8,-116.861,-258.594,277.257,-166.812,-127.73700000000001,-65.6365,62.3804
0.0,0.0,291.524,-400.724,-87.9618,313.22700000000003,121.929,142.614,184.114,187.287,155.94299999999998,104.29799999999999,-140.356,224.896,54.8565,-2.7137700000000002,-80.9983,213.243,-23.6924,-24.5866,9.45153,-60.8207,12.1058,40.8117,-389.62300000000005,281.716,300.54400000000004,246.59400000000002,-42.3618,-522.4259999999999,-218.14700000000002,512.012,124.306,209.783,-37.9166,-290.918,-176.393,195.65900000000002,-271.036,-528.7869999999999,18.6247,164.74900000000002,426.801,335.509,-4.57897,83.9606,-51.4724,-179.515,-57.211999999999996,-274.991,185.96599999999998,102.765,-168.06599999999997,-67.8745,-198.804,227.77599999999998,-170.149,-107.561,-54.6321,56.6186
0.0,0.0,298.559,-340.735,-106.124,322.555,136.253,144.731,218.6,183.24400000000003,133.325,104.398,-133.828,232.324,55.9629,-24.9331,-61.3252,219.419,8.4668,-20.3384,3.2852300000000003,-67.624,42.2115,-18.0202,-355.77099999999996,262.122,306.092,235.84900000000002,-51.2048,-530.694,-195.579,482.865,147.45,202.52,-56.1528,-307.025,-189.725,148.666,-278.83099999999996,-530.161,18.8308,192.903,438.819,280.913,12.1529,89.7685,0.190166,-153.965,-111.925,-276.803,162.453,137.937,-152.651,-19.1752,-148.317,175.977,-170.679,-88.275,-46.156000000000006,50.3613
0.0,0.0,297.492,-268.629,-109.631,316.08299999999997,131.966,132.594,230.03599999999997,163.297,104.258,97.3117,-115.51299999999999,223.49099999999999,52.5078,-35.0839,-36.8827,206.918,39.3025,-17.1264,-0.542937,-70.6887,69.7573,-76.3938,-313.478,236.622,302.414,222.304,-61.0886,-529.752,-170.301,451.19199999999995,162.616,189.75099999999998,-64.1314,-316.409,-203.733,106.29299999999999,-272.719,-525.646,3.47698,204.975,438.466,213.49900000000002,23.0528,84.9049,57.3942,-129.92,-163.714,-270.027,132.743,164.99900000000002,-139.769,27.0484,-113.262,128.967,-168.5,-70.7793,-40.6865,43.81
0.0,0.0,288.204,-187.642,-99.7915,293.51099999999997,109.87100000000001,107.751,219.699,130.519,70.4544,82.8937,-86.3202,198.518,44.7163,-32.5845,-8.491719999999999,177.885,66.1083,-15.0235,-1.89663,-69.7498,95.0579,-132.389,-264.39599999999996,205.898,289.41900000000004,205.43,-70.8702,-521.5419999999999,-143.97,419.965,167.56400000000002,172.12099999999998,-63.2976,-318.628,-212.09599999999998,68.5256,-254.174,-516.773,-25.4537,202.65599999999998,423.504,136.666,28.7934,69.3171,96.4832,-108.796,-212.632,-254.609,97.74600000000001,183.50599999999997,-128.43200000000002,68.7788,-94.9538,90.3535,-163.903,-55.7111,-39.2739,37.1319
0.0,0.0,270.065,-100.305,-78.0193,255.865,72.8127,72.8182,189.69799999999998,88.3955,33.8026,61.6319,-48.3569,159.77700000000002,33.0064,-18.8396,22.9552,135.284,86.8105,-13.8739,-0.692643,-64.4237,118.052,-184.437,-210.3,170.903,267.502,184.385,-79.3884,-508.452,-118.46700000000001,390.995,162.162,150.697,-57.4019,-314.166,-213.42700000000002,35.1326,-225.226,-504.12,-63.6993,188.082,392.689,53.6795,30.0035,43.6146,132.407,-91.3345,-258.31,-230.252,56.8531,192.662,-117.556,104.43700000000001,-90.7971,60.3809,-157.52200000000002,-43.553999999999995,-43.0561,30.4684
0.0,0.0,242.75099999999998,-10.0776,-45.6071,205.578,25.2471,30.8417,142.51,40.0985,-3.19246,34.6735,-4.30203,111.65899999999999,17.828,3.38997,56.5055,81.2883,100.368,-13.3512,3.1063099999999997,-54.6406,138.408,-231.44299999999998,-152.877,132.86,237.33,158.017,-85.8177,-492.404,-97.4804,364.778,147.566,126.44200000000001,-50.887,-304.107,-209.09799999999998,6.07057,-188.81900000000002,-488.121,-106.007,163.164,346.51800000000003,-31.4496,26.438000000000002,10.5608,163.02,-77.9756,-299.471,-196.983,8.81366,191.51,-106.682,133.162,-94.6599,38.1258,-150.44799999999998,-35.3235,-52.6448,23.9153
0.0,0.0,206.56099999999998,78.1031,-4.22655,146.454,-27.6807,-15.4248,81.34100000000001,-11.4089,-37.2065,3.54789,43.1841,59.0071,0.26508899999999996,30.8362,91.0942,17.4049,106.271,-13.0739,9.56798,-41.0261,155.51,-272.601,-93.75399999999999,93.1611,200.018,125.43799999999999,-89.84700000000001,-473.22900000000004,-84.5058,339.287,126.01799999999999,100.335,-46.67100000000001,-289.785,-204.225,-18.8915,-148.565,-469.847,-148.013,129.217,287.428,-113.85600000000001,17.1204,-25.2639,186.97400000000002,-69.1219,-335.241,-155.944,-47.4589,179.072,-97.0343,155.03799999999998,-100.35,23.2301,-143.762,-32.5247,-67.5693,17.4412
